symbol,price,volume,timestamp
AMZN,186.48,437,2026-04-20T16:34:30.849604+00:00
MSFT,417.96,477,2026-04-20T16:34:30.950566+00:00
AAPL,181.13,135,2026-04-20T16:34:31.051452+00:00
TSLA,173.84,278,2026-04-20T16:34:31.152245+00:00
GOOGL,138.78,58,2026-04-20T16:34:31.253073+00:00
TSLA,173.89,90,2026-04-20T16:34:31.354066+00:00
TSLA,174.05,98,2026-04-20T16:34:31.455069+00:00
AAPL,180.96,52,2026-04-20T16:34:31.555894+00:00
AMZN,186.06,331,2026-04-20T16:34:31.656855+00:00
AMZN,186.17,469,2026-04-20T16:34:31.757765+00:00
MSFT,418.39,470,2026-04-20T16:34:31.858764+00:00
AMZN,186.22,68,2026-04-20T16:34:31.959284+00:00
TSLA,173.58,267,2026-04-20T16:34:32.060197+00:00
AAPL,180.7,392,2026-04-20T16:34:32.160943+00:00
AAPL,180.41,397,2026-04-20T16:34:32.261919+00:00
AAPL,180.45,115,2026-04-20T16:34:32.362916+00:00
MSFT,418.06,378,2026-04-20T16:34:32.463848+00:00
AAPL,180.85,206,2026-04-20T16:34:32.564715+00:00
AAPL,180.39,290,2026-04-20T16:34:32.665587+00:00
TSLA,173.16,224,2026-04-20T16:34:32.766574+00:00
AAPL,180.61,455,2026-04-20T16:34:32.867036+00:00
AMZN,185.99,116,2026-04-20T16:34:32.967935+00:00
AMZN,185.92,160,2026-04-20T16:34:33.068930+00:00
AMZN,185.66,484,2026-04-20T16:34:33.169909+00:00
AAPL,180.53,151,2026-04-20T16:34:33.270817+00:00
MSFT,418.23,195,2026-04-20T16:34:33.371803+00:00
MSFT,417.89,314,2026-04-20T16:34:33.472534+00:00
AMZN,185.46,344,2026-04-20T16:34:33.573017+00:00
TSLA,172.93,401,2026-04-20T16:34:33.673716+00:00
MSFT,417.6,181,2026-04-20T16:34:33.774522+00:00
GOOGL,138.92,49,2026-04-20T16:34:33.875316+00:00
MSFT,417.85,374,2026-04-20T16:34:33.976097+00:00
TSLA,172.67,132,2026-04-20T16:34:34.076975+00:00
AAPL,180.61,62,2026-04-20T16:34:34.178312+00:00
TSLA,173.08,10,2026-04-20T16:34:34.279601+00:00
AMZN,185.38,243,2026-04-20T16:34:34.380434+00:00
MSFT,418.31,290,2026-04-20T16:34:34.481259+00:00
GOOGL,138.51,77,2026-04-20T16:34:34.581716+00:00
AAPL,180.32,117,2026-04-20T16:34:34.682548+00:00
AAPL,180.48,191,2026-04-20T16:34:34.783440+00:00
AMZN,185.73,268,2026-04-20T16:34:34.884343+00:00
MSFT,417.97,357,2026-04-20T16:34:34.985388+00:00
AMZN,185.51,197,2026-04-20T16:34:35.086266+00:00
AMZN,185.18,497,2026-04-20T16:34:35.186615+00:00
GOOGL,138.47,276,2026-04-20T16:34:35.287510+00:00
AAPL,180.14,290,2026-04-20T16:34:35.387876+00:00
AMZN,185.36,16,2026-04-20T16:34:35.488806+00:00
AMZN,185.16,91,2026-04-20T16:34:35.589943+00:00
TSLA,172.59,67,2026-04-20T16:34:35.690855+00:00
GOOGL,138.66,272,2026-04-20T16:34:35.791708+00:00
MSFT,417.85,266,2026-04-20T16:34:35.892143+00:00
MSFT,417.6,456,2026-04-20T16:34:35.993035+00:00
GOOGL,139.02,384,2026-04-20T16:34:36.094005+00:00
AMZN,185.29,462,2026-04-20T16:34:36.195841+00:00
TSLA,172.14,498,2026-04-20T16:34:36.296849+00:00
TSLA,171.94,258,2026-04-20T16:34:36.397592+00:00
GOOGL,138.95,340,2026-04-20T16:34:36.498644+00:00
GOOGL,138.91,421,2026-04-20T16:34:36.599524+00:00
TSLA,171.98,407,2026-04-20T16:34:36.700363+00:00
MSFT,418.0,235,2026-04-20T16:34:36.801309+00:00
AAPL,179.67,195,2026-04-20T16:34:36.902519+00:00
AAPL,179.17,244,2026-04-20T16:34:37.002953+00:00
AMZN,185.25,267,2026-04-20T16:34:37.103823+00:00
AMZN,185.42,332,2026-04-20T16:34:37.204719+00:00
TSLA,172.14,178,2026-04-20T16:34:37.305963+00:00
MSFT,418.16,369,2026-04-20T16:34:37.406797+00:00
TSLA,171.85,124,2026-04-20T16:34:37.507654+00:00
MSFT,417.87,494,2026-04-20T16:34:37.608248+00:00
TSLA,172.27,338,2026-04-20T16:34:37.709471+00:00
GOOGL,139.33,432,2026-04-20T16:34:37.810372+00:00
GOOGL,139.33,20,2026-04-20T16:34:37.911473+00:00
AAPL,179.48,303,2026-04-20T16:34:38.012491+00:00
TSLA,172.54,396,2026-04-20T16:34:38.113575+00:00
AMZN,185.85,354,2026-04-20T16:34:38.214889+00:00
GOOGL,139.64,468,2026-04-20T16:34:38.315843+00:00
AAPL,179.12,179,2026-04-20T16:34:38.416271+00:00
AAPL,179.23,102,2026-04-20T16:34:38.517515+00:00
AAPL,179.33,220,2026-04-20T16:34:38.618867+00:00
MSFT,417.89,316,2026-04-20T16:34:38.719251+00:00
MSFT,418.14,477,2026-04-20T16:34:38.819738+00:00
TSLA,172.39,225,2026-04-20T16:34:38.920751+00:00
TSLA,172.42,226,2026-04-20T16:34:39.021376+00:00
AMZN,185.84,156,2026-04-20T16:34:39.122336+00:00
GOOGL,139.56,145,2026-04-20T16:34:39.223260+00:00
AMZN,186.05,118,2026-04-20T16:34:39.324052+00:00
AAPL,179.62,13,2026-04-20T16:34:39.424625+00:00
AAPL,179.33,316,2026-04-20T16:34:39.525556+00:00
AAPL,179.82,236,2026-04-20T16:34:39.626278+00:00
GOOGL,139.86,410,2026-04-20T16:34:39.727389+00:00
AMZN,185.98,345,2026-04-20T16:34:39.828175+00:00
GOOGL,139.5,203,2026-04-20T16:34:39.929168+00:00
TSLA,172.67,89,2026-04-20T16:34:40.030032+00:00
TSLA,172.75,182,2026-04-20T16:34:40.130983+00:00
GOOGL,139.33,281,2026-04-20T16:34:40.232303+00:00
GOOGL,139.59,230,2026-04-20T16:34:40.333380+00:00
MSFT,417.76,46,2026-04-20T16:34:40.434458+00:00
GOOGL,139.64,413,2026-04-20T16:34:40.535396+00:00
TSLA,172.57,468,2026-04-20T16:34:40.636194+00:00
TSLA,172.78,159,2026-04-20T16:34:40.737124+00:00
AMZN,185.99,259,2026-04-20T16:34:40.837507+00:00
MSFT,418.11,278,2026-04-20T16:34:40.938436+00:00
GOOGL,139.88,288,2026-04-20T16:34:41.039231+00:00
MSFT,418.59,231,2026-04-20T16:34:41.140146+00:00
TSLA,172.81,167,2026-04-20T16:34:41.240630+00:00
AMZN,186.41,306,2026-04-20T16:34:41.341537+00:00
TSLA,173.2,61,2026-04-20T16:34:41.442752+00:00
AMZN,185.93,125,2026-04-20T16:34:41.543386+00:00
GOOGL,140.25,270,2026-04-20T16:34:41.644508+00:00
TSLA,172.72,120,2026-04-20T16:34:41.745152+00:00
AAPL,179.37,427,2026-04-20T16:34:41.846289+00:00
AAPL,179.34,487,2026-04-20T16:34:41.946733+00:00
TSLA,173.18,431,2026-04-20T16:34:42.047536+00:00
AMZN,185.7,339,2026-04-20T16:34:42.148598+00:00
MSFT,418.66,254,2026-04-20T16:34:42.249045+00:00
TSLA,173.42,312,2026-04-20T16:34:42.349909+00:00
MSFT,418.29,445,2026-04-20T16:34:42.450906+00:00
TSLA,173.16,482,2026-04-20T16:34:42.551744+00:00
GOOGL,139.99,168,2026-04-20T16:34:42.652651+00:00
MSFT,418.11,149,2026-04-20T16:34:42.753084+00:00
TSLA,173.42,465,2026-04-20T16:34:42.853462+00:00
TSLA,173.34,144,2026-04-20T16:34:42.954336+00:00
MSFT,418.48,58,2026-04-20T16:34:43.054730+00:00
MSFT,418.83,318,2026-04-20T16:34:43.155509+00:00
AAPL,178.92,62,2026-04-20T16:34:43.256322+00:00
MSFT,418.52,371,2026-04-20T16:34:43.357295+00:00
AAPL,178.49,317,2026-04-20T16:34:43.458237+00:00
AAPL,178.41,382,2026-04-20T16:34:43.558984+00:00
TSLA,173.31,187,2026-04-20T16:34:43.659899+00:00
TSLA,173.48,38,2026-04-20T16:34:43.760931+00:00
TSLA,173.38,340,2026-04-20T16:34:43.862057+00:00
MSFT,418.5,491,2026-04-20T16:34:43.963443+00:00
TSLA,173.51,224,2026-04-20T16:34:44.064384+00:00
AMZN,185.27,278,2026-04-20T16:34:44.165391+00:00
GOOGL,140.48,346,2026-04-20T16:34:44.266130+00:00
MSFT,418.83,425,2026-04-20T16:34:44.367189+00:00
TSLA,173.33,214,2026-04-20T16:34:44.467594+00:00
AMZN,185.7,302,2026-04-20T16:34:44.568549+00:00
GOOGL,140.19,476,2026-04-20T16:34:44.668979+00:00
AAPL,178.84,349,2026-04-20T16:34:44.769840+00:00
MSFT,419.26,396,2026-04-20T16:34:44.870648+00:00
GOOGL,140.4,453,2026-04-20T16:34:44.971506+00:00
AMZN,185.25,134,2026-04-20T16:34:45.072370+00:00
GOOGL,140.79,341,2026-04-20T16:34:45.173140+00:00
TSLA,172.94,31,2026-04-20T16:34:45.274252+00:00
MSFT,419.47,379,2026-04-20T16:34:45.374678+00:00
GOOGL,141.06,471,2026-04-20T16:34:45.475150+00:00
MSFT,419.23,10,2026-04-20T16:34:45.576034+00:00
GOOGL,141.16,42,2026-04-20T16:34:45.676909+00:00
AMZN,185.33,194,2026-04-20T16:34:45.777770+00:00
MSFT,418.88,156,2026-04-20T16:34:45.878190+00:00
AMZN,185.8,475,2026-04-20T16:34:45.979006+00:00
TSLA,173.19,423,2026-04-20T16:34:46.079806+00:00
MSFT,418.48,433,2026-04-20T16:34:46.180682+00:00
TSLA,172.93,169,2026-04-20T16:34:46.281659+00:00
GOOGL,141.43,441,2026-04-20T16:34:46.382922+00:00
AAPL,178.36,80,2026-04-20T16:34:46.483391+00:00
TSLA,172.62,237,2026-04-20T16:34:46.583792+00:00
MSFT,418.28,19,2026-04-20T16:34:46.684467+00:00
TSLA,172.18,366,2026-04-20T16:34:46.785341+00:00
TSLA,171.96,72,2026-04-20T16:34:46.886280+00:00
AMZN,185.8,56,2026-04-20T16:34:46.986960+00:00
AMZN,185.49,391,2026-04-20T16:34:47.087323+00:00
AMZN,185.32,448,2026-04-20T16:34:47.188069+00:00
MSFT,418.71,332,2026-04-20T16:34:47.289137+00:00
MSFT,418.54,181,2026-04-20T16:34:47.390250+00:00
GOOGL,141.12,395,2026-04-20T16:34:47.491385+00:00
MSFT,418.34,84,2026-04-20T16:34:47.592312+00:00
MSFT,418.62,475,2026-04-20T16:34:47.693073+00:00
AMZN,185.76,154,2026-04-20T16:34:47.794221+00:00
AMZN,186.06,217,2026-04-20T16:34:47.895207+00:00
AAPL,178.84,461,2026-04-20T16:34:47.995996+00:00
AAPL,179.01,243,2026-04-20T16:34:48.096920+00:00
GOOGL,141.07,429,2026-04-20T16:34:48.197407+00:00
MSFT,418.94,308,2026-04-20T16:34:48.298288+00:00
AAPL,179.43,455,2026-04-20T16:34:48.399002+00:00
TSLA,171.65,305,2026-04-20T16:34:48.499712+00:00
AAPL,179.45,64,2026-04-20T16:34:48.600883+00:00
AMZN,185.91,347,2026-04-20T16:34:48.701798+00:00
AMZN,186.08,225,2026-04-20T16:34:48.802668+00:00
AAPL,179.36,171,2026-04-20T16:34:48.903059+00:00
AMZN,186.11,289,2026-04-20T16:34:49.003641+00:00
TSLA,171.27,62,2026-04-20T16:34:49.104924+00:00
AAPL,179.06,447,2026-04-20T16:34:49.206103+00:00
TSLA,171.58,374,2026-04-20T16:34:49.306525+00:00
TSLA,171.48,260,2026-04-20T16:34:49.407453+00:00
AAPL,179.28,326,2026-04-20T16:34:49.507804+00:00
MSFT,419.09,454,2026-04-20T16:34:49.608684+00:00
TSLA,171.51,251,2026-04-20T16:34:49.709557+00:00
MSFT,419.26,147,2026-04-20T16:34:49.810376+00:00
TSLA,171.62,353,2026-04-20T16:34:49.911336+00:00
TSLA,171.5,328,2026-04-20T16:34:50.012214+00:00
AAPL,178.93,415,2026-04-20T16:34:50.112573+00:00
GOOGL,140.92,289,2026-04-20T16:34:50.213515+00:00
TSLA,171.52,286,2026-04-20T16:34:50.314685+00:00
TSLA,171.49,198,2026-04-20T16:34:50.415692+00:00
GOOGL,140.58,405,2026-04-20T16:34:50.516801+00:00
TSLA,171.71,498,2026-04-20T16:34:50.617608+00:00
MSFT,418.8,190,2026-04-20T16:34:50.718059+00:00
TSLA,171.85,58,2026-04-20T16:34:50.819036+00:00
AAPL,178.49,248,2026-04-20T16:34:50.919440+00:00
AAPL,178.85,323,2026-04-20T16:34:51.019863+00:00
AAPL,178.67,486,2026-04-20T16:34:51.120249+00:00
GOOGL,140.95,240,2026-04-20T16:34:51.220983+00:00
AMZN,186.19,496,2026-04-20T16:34:51.322077+00:00
GOOGL,141.39,223,2026-04-20T16:34:51.422972+00:00
TSLA,171.45,123,2026-04-20T16:34:51.524117+00:00
MSFT,419.09,422,2026-04-20T16:34:51.625364+00:00
MSFT,419.34,91,2026-04-20T16:34:51.726031+00:00
TSLA,171.22,431,2026-04-20T16:34:51.827043+00:00
AAPL,178.72,216,2026-04-20T16:34:51.928344+00:00
GOOGL,140.91,15,2026-04-20T16:34:52.029157+00:00
AAPL,178.86,203,2026-04-20T16:34:52.130005+00:00
GOOGL,140.86,253,2026-04-20T16:34:52.230732+00:00
TSLA,171.4,275,2026-04-20T16:34:52.331566+00:00
TSLA,171.19,292,2026-04-20T16:34:52.432442+00:00
GOOGL,140.96,111,2026-04-20T16:34:52.533217+00:00
MSFT,419.72,461,2026-04-20T16:34:52.633636+00:00
MSFT,419.75,107,2026-04-20T16:34:52.734020+00:00
GOOGL,140.61,232,2026-04-20T16:34:52.835135+00:00
AAPL,179.2,222,2026-04-20T16:34:52.935971+00:00
TSLA,171.53,484,2026-04-20T16:34:53.036756+00:00
MSFT,419.63,121,2026-04-20T16:34:53.137679+00:00
AMZN,185.7,424,2026-04-20T16:34:53.238563+00:00
MSFT,419.65,155,2026-04-20T16:34:53.339080+00:00
MSFT,419.16,104,2026-04-20T16:34:53.439919+00:00
GOOGL,141.1,170,2026-04-20T16:34:53.540803+00:00
TSLA,171.91,217,2026-04-20T16:34:53.641504+00:00
TSLA,172.29,119,2026-04-20T16:34:53.740527+00:00
AAPL,178.82,285,2026-04-20T16:34:53.841138+00:00
GOOGL,141.51,218,2026-04-20T16:34:53.942526+00:00
MSFT,419.22,429,2026-04-20T16:34:54.043899+00:00
TSLA,172.71,307,2026-04-20T16:34:54.144561+00:00
AAPL,178.54,310,2026-04-20T16:34:54.245461+00:00
AAPL,178.77,370,2026-04-20T16:34:54.346267+00:00
AMZN,185.3,232,2026-04-20T16:34:54.447191+00:00
GOOGL,141.38,251,2026-04-20T16:34:54.547587+00:00
AMZN,185.04,127,2026-04-20T16:34:54.648528+00:00
TSLA,172.28,318,2026-04-20T16:34:54.748974+00:00
TSLA,172.54,454,2026-04-20T16:34:54.849426+00:00
MSFT,419.5,39,2026-04-20T16:34:54.950263+00:00
AMZN,184.65,377,2026-04-20T16:34:55.050947+00:00
AMZN,184.28,167,2026-04-20T16:34:55.151413+00:00
MSFT,419.99,174,2026-04-20T16:34:55.252220+00:00
GOOGL,141.84,397,2026-04-20T16:34:55.353335+00:00
GOOGL,141.91,135,2026-04-20T16:34:55.454533+00:00
TSLA,172.5,490,2026-04-20T16:34:55.555529+00:00
GOOGL,141.73,310,2026-04-20T16:34:55.656555+00:00
TSLA,172.27,325,2026-04-20T16:34:55.757688+00:00
GOOGL,141.65,445,2026-04-20T16:34:55.858547+00:00
AMZN,184.35,421,2026-04-20T16:34:55.959401+00:00
MSFT,419.56,407,2026-04-20T16:34:56.059939+00:00
GOOGL,142.09,125,2026-04-20T16:34:56.160981+00:00
GOOGL,142.52,110,2026-04-20T16:34:56.261414+00:00
AMZN,184.44,375,2026-04-20T16:34:56.362159+00:00
